mjd,magpsf,sigmapsf,fid,objId,magzpsci,isdiffpos
58973.460,20.070,0.215,2,SN2020jjp,27.5,t
58974.306,20.405,0.257,2,SN2020jjp,27.5,t
58974.461,20.531,0.268,1,SN2020jjp,27.5,t
58975.440,20.612,0.199,2,SN2020jjp,27.5,t
58979.313,20.634,0.272,2,SN2020jjp,27.5,t
58980.287,21.109,0.246,2,SN2020jjp,27.5,t
58980.405,20.677,0.270,1,SN2020jjp,27.5,t
58985.345,21.223,0.229,2,SN2020jjp,27.5,t
58986.298,21.347,0.257,2,SN2020jjp,27.5,t
58991.287,21.276,0.256,2,SN2020jjp,27.5,t
58995.288,21.429,0.256,2,SN2020jjp,27.5,t
58978.286,19.688,0.226,2,SN2020jli,27.5,t
58979.340,19.648,0.091,2,SN2020jli,27.5,t
58981.292,19.506,0.091,2,SN2020jli,27.5,t
58981.293,19.533,0.078,1,SN2020jli,27.5,t
58985.390,19.420,0.050,1,SN2020jli,27.5,t
58986.221,19.355,0.059,1,SN2020jli,27.5,t
58986.273,19.241,0.050,2,SN2020jli,27.5,t
58990.390,19.595,0.047,1,SN2020jli,27.5,t
58990.390,19.466,0.041,2,SN2020jli,27.5,t
58992.254,19.367,0.056,2,SN2020jli,27.5,t
58992.317,19.695,0.072,1,SN2020jli,27.5,t
58995.251,19.519,0.064,2,SN2020jli,27.5,t
58995.299,19.637,0.080,1,SN2020jli,27.5,t
58997.330,19.553,0.077,1,SN2020jli,27.5,t
58997.340,19.658,0.066,2,SN2020jli,27.5,t
58998.254,19.539,0.064,2,SN2020jli,27.5,t
58998.336,19.834,0.078,1,SN2020jli,27.5,t
58999.380,19.796,0.068,1,SN2020jli,27.5,t
59001.230,19.739,0.170,2,SN2020jli,27.5,t
59007.280,19.953,0.080,2,SN2020jli,27.5,t
59010.350,19.928,0.059,2,SN2020jli,27.5,t
59011.200,20.125,0.120,1,SN2020jli,27.5,t
59011.232,19.857,0.096,2,SN2020jli,27.5,t
59014.195,20.316,0.123,1,SN2020jli,27.5,t
59015.280,20.418,0.097,1,SN2020jli,27.5,t
59017.214,20.317,0.108,1,SN2020jli,27.5,t
59017.232,19.861,0.080,2,SN2020jli,27.5,t
59019.280,20.529,0.262,1,SN2020jli,27.5,t
59020.194,20.669,0.153,1,SN2020jli,27.5,t
59020.233,19.853,0.088,2,SN2020jli,27.5,t
59023.211,20.893,0.189,1,SN2020jli,27.5,t
59027.300,20.754,0.186,1,SN2020jli,27.5,t
59034.290,20.684,0.181,2,SN2020jli,27.5,t
59036.277,19.933,0.255,2,SN2020jli,27.5,t
59043.231,20.138,0.166,2,SN2020jli,27.5,t
59043.280,21.074,0.185,1,SN2020jli,27.5,t
59061.290,20.598,0.201,2,SN2020jli,27.5,t
59065.280,20.640,0.149,2,SN2020jli,27.5,t
59068.270,20.951,0.188,2,SN2020jli,27.5,t
59080.260,21.485,0.267,2,SN2020jli,27.5,t
58979.248,20.247,0.197,1,SN2020jlj,27.5,t
58979.315,20.098,0.174,2,SN2020jlj,27.5,t
58979.350,20.355,0.165,2,SN2020jlj,27.5,t
58982.520,19.888,0.069,1,SN2020jlj,27.5,t
58985.289,19.976,0.077,2,SN2020jlj,27.5,t
58990.370,19.819,0.060,1,SN2020jlj,27.5,t
58991.292,19.836,0.070,2,SN2020jlj,27.5,t
58991.294,20.045,0.085,1,SN2020jlj,27.5,t
58992.289,19.872,0.071,2,SN2020jlj,27.5,t
58994.430,19.848,0.071,2,SN2020jlj,27.5,t
58995.256,19.888,0.075,2,SN2020jlj,27.5,t
58995.297,20.071,0.085,1,SN2020jlj,27.5,t
58997.340,20.273,0.085,1,SN2020jlj,27.5,t
58997.340,20.244,0.137,2,SN2020jlj,27.5,t
58998.273,20.185,0.097,2,SN2020jlj,27.5,t
58998.352,20.568,0.113,1,SN2020jlj,27.5,t
58999.480,20.354,0.098,1,SN2020jlj,27.5,t
59001.259,20.536,0.258,2,SN2020jlj,27.5,t
59001.371,20.270,0.195,1,SN2020jlj,27.5,t
59007.300,20.406,0.120,2,SN2020jlj,27.5,t
59010.460,20.861,0.240,2,SN2020jlj,27.5,t
59012.253,20.591,0.121,2,SN2020jlj,27.5,t
59014.410,21.732,0.248,1,SN2020jlj,27.5,t
59016.235,20.935,0.251,2,SN2020jlj,27.5,t
59019.212,21.416,0.267,2,SN2020jlj,27.5,t
59021.280,21.184,0.134,2,SN2020jlj,27.5,t
59021.290,22.055,0.271,1,SN2020jlj,27.5,t
59022.232,21.086,0.179,2,SN2020jlj,27.5,t
59039.350,21.405,0.253,2,SN2020jlj,27.5,t
58979.340,19.594,0.054,2,SN2020jlk,27.5,t
58982.280,19.441,0.056,1,SN2020jlk,27.5,t
58986.270,19.052,0.029,2,SN2020jlk,27.5,t
58986.280,19.244,0.038,1,SN2020jlk,27.5,t
58988.270,19.312,0.055,1,SN2020jlk,27.5,t
58998.270,19.845,0.051,1,SN2020jlk,27.5,t
59004.360,19.023,0.083,2,SN2020jlk,27.5,t
59007.280,19.015,0.035,2,SN2020jlk,27.5,t
59016.280,20.266,0.102,1,SN2020jlk,27.5,t
59016.290,19.300,0.045,2,SN2020jlk,27.5,t
59032.280,19.582,0.076,2,SN2020jlk,27.5,t
59036.280,19.717,0.076,2,SN2020jlk,27.5,t
59039.300,19.802,0.077,2,SN2020jlk,27.5,t
59047.280,21.015,0.231,1,SN2020jlk,27.5,t
58971.390,21.024,0.248,1,SN2020jmm,27.5,t
58981.291,20.393,0.209,2,SN2020jmm,27.5,t
58983.470,20.473,0.129,1,SN2020jmm,27.5,t
58986.272,20.548,0.151,2,SN2020jmm,27.5,t
58988.480,20.952,0.149,1,SN2020jmm,27.5,t
58990.390,20.913,0.119,1,SN2020jmm,27.5,t
58990.390,20.924,0.122,2,SN2020jmm,27.5,t
58992.251,20.854,0.189,2,SN2020jmm,27.5,t
58994.370,20.983,0.142,1,SN2020jmm,27.5,t
58995.253,20.694,0.171,2,SN2020jmm,27.5,t
58997.340,21.157,0.225,2,SN2020jmm,27.5,t
58998.272,20.648,0.171,2,SN2020jmm,27.5,t
59007.280,21.457,0.251,2,SN2020jmm,27.5,t
59015.290,21.927,0.257,1,SN2020jmm,27.5,t
59017.231,21.068,0.242,2,SN2020jmm,27.5,t
59023.290,21.351,0.210,2,SN2020jmm,27.5,t
58976.420,20.028,0.250,2,SN2020jnx,27.5,t
58977.171,19.116,0.166,1,SN2020jnx,27.5,t
58980.191,19.405,0.040,1,SN2020jnx,27.5,t
58980.250,19.515,0.046,2,SN2020jnx,27.5,t
58985.169,19.520,0.046,1,SN2020jnx,27.5,t
58991.171,19.714,0.058,1,SN2020jnx,27.5,t
58991.203,19.757,0.073,2,SN2020jnx,27.5,t
58994.207,19.867,0.072,2,SN2020jnx,27.5,t
58994.222,19.902,0.067,1,SN2020jnx,27.5,t
58997.185,20.000,0.085,1,SN2020jnx,27.5,t
58997.232,20.029,0.097,2,SN2020jnx,27.5,t
59009.187,20.196,0.162,2,SN2020jnx,27.5,t
59014.202,20.423,0.118,1,SN2020jnx,27.5,t
59014.228,20.029,0.107,2,SN2020jnx,27.5,t
59017.237,20.040,0.105,2,SN2020jnx,27.5,t
59020.199,20.712,0.159,1,SN2020jnx,27.5,t
59020.238,20.152,0.126,2,SN2020jnx,27.5,t
59023.216,20.681,0.152,1,SN2020jnx,27.5,t
59032.216,20.309,0.259,2,SN2020jnx,27.5,t
59032.290,20.467,0.152,2,SN2020jnx,27.5,t
59034.300,20.384,0.163,2,SN2020jnx,27.5,t
59039.280,20.479,0.105,2,SN2020jnx,27.5,t
59041.270,20.457,0.091,2,SN2020jnx,27.5,t
58977.171,19.382,0.229,1,SN2020jnz,27.5,t
58980.191,19.043,0.031,1,SN2020jnz,27.5,t
58980.250,19.262,0.039,2,SN2020jnz,27.5,t
58981.260,19.193,0.042,2,SN2020jnz,27.5,t
58985.169,18.981,0.034,1,SN2020jnz,27.5,t
58985.370,18.939,0.033,1,SN2020jnz,27.5,t
58991.171,19.154,0.038,1,SN2020jnz,27.5,t
58991.203,19.030,0.041,2,SN2020jnz,27.5,t
58992.340,19.204,0.042,1,SN2020jnz,27.5,t
58992.350,19.109,0.045,2,SN2020jnz,27.5,t
58994.207,19.131,0.042,2,SN2020jnz,27.5,t
58994.222,19.304,0.043,1,SN2020jnz,27.5,t
58997.185,19.410,0.063,1,SN2020jnz,27.5,t
58997.232,19.060,0.043,2,SN2020jnz,27.5,t
59004.186,19.760,0.183,1,SN2020jnz,27.5,t
59004.300,19.603,0.109,2,SN2020jnz,27.5,t
59008.280,19.661,0.071,2,SN2020jnz,27.5,t
59009.187,19.452,0.078,2,SN2020jnz,27.5,t
59009.233,20.197,0.176,1,SN2020jnz,27.5,t
59013.270,20.121,0.103,1,SN2020jnz,27.5,t
59014.202,20.432,0.132,1,SN2020jnz,27.5,t
59014.228,19.675,0.073,2,SN2020jnz,27.5,t
59016.270,20.312,0.104,1,SN2020jnz,27.5,t
59016.270,19.785,0.073,2,SN2020jnz,27.5,t
59017.237,19.604,0.061,2,SN2020jnz,27.5,t
59020.199,20.445,0.125,1,SN2020jnz,27.5,t
59020.238,19.693,0.075,2,SN2020jnz,27.5,t
59023.216,20.469,0.142,1,SN2020jnz,27.5,t
59023.270,19.859,0.064,2,SN2020jnz,27.5,t
59023.270,20.602,0.134,1,SN2020jnz,27.5,t
59032.216,20.157,0.206,2,SN2020jnz,27.5,t
59032.290,20.032,0.115,2,SN2020jnz,27.5,t
59034.300,20.061,0.114,2,SN2020jnz,27.5,t
59039.280,20.003,0.097,2,SN2020jnz,27.5,t
59041.270,20.145,0.096,2,SN2020jnz,27.5,t
59060.175,20.216,0.276,2,SN2020jnz,27.5,t
58979.240,20.843,0.196,1,SN2020jpm,27.5,t
58980.328,20.489,0.177,2,SN2020jpm,27.5,t
58980.380,20.553,0.103,2,SN2020jpm,27.5,t
58982.450,20.242,0.095,1,SN2020jpm,27.5,t
58984.290,20.187,0.076,1,SN2020jpm,27.5,t
58985.299,20.372,0.102,1,SN2020jpm,27.5,t
58991.234,20.286,0.086,2,SN2020jpm,27.5,t
58991.307,20.396,0.092,1,SN2020jpm,27.5,t
58992.290,20.101,0.057,1,SN2020jpm,27.5,t
58994.244,20.474,0.095,1,SN2020jpm,27.5,t
58997.220,20.775,0.146,1,SN2020jpm,27.5,t
58997.289,20.357,0.097,2,SN2020jpm,27.5,t
58997.320,20.223,0.086,1,SN2020jpm,27.5,t
58999.370,20.551,0.099,1,SN2020jpm,27.5,t
59000.263,20.810,0.261,1,SN2020jpm,27.5,t
59003.380,20.530,0.234,2,SN2020jpm,27.5,t
59004.272,20.167,0.195,2,SN2020jpm,27.5,t
59009.214,20.888,0.261,2,SN2020jpm,27.5,t
59009.360,20.720,0.130,2,SN2020jpm,27.5,t
59012.239,21.281,0.196,2,SN2020jpm,27.5,t
59017.290,21.173,0.157,2,SN2020jpm,27.5,t
59022.290,21.484,0.267,2,SN2020jpm,27.5,t
59030.280,21.228,0.169,2,SN2020jpm,27.5,t
58960.290,21.164,0.177,1,SN2020jpo,27.5,t
58960.300,21.267,0.189,2,SN2020jpo,27.5,t
58962.234,20.741,0.166,1,SN2020jpo,27.5,t
58962.278,20.923,0.243,2,SN2020jpo,27.5,t
58963.285,20.793,0.147,1,SN2020jpo,27.5,t
58964.282,20.832,0.180,2,SN2020jpo,27.5,t
58965.251,20.804,0.148,1,SN2020jpo,27.5,t
58965.290,20.781,0.189,2,SN2020jpo,27.5,t
58967.239,20.948,0.183,1,SN2020jpo,27.5,t
58967.250,20.764,0.185,1,SN2020jpo,27.5,t
58968.272,20.843,0.229,1,SN2020jpo,27.5,t
58968.374,20.953,0.236,2,SN2020jpo,27.5,t
58970.300,20.898,0.191,1,SN2020jpo,27.5,t
58971.274,20.664,0.265,1,SN2020jpo,27.5,t
58980.370,20.935,0.152,2,SN2020jpo,27.5,t
58985.370,21.880,0.242,1,SN2020jpo,27.5,t
58995.360,21.437,0.258,2,SN2020jpo,27.5,t
58970.300,20.252,0.187,1,SN2020jpp,27.5,t
58980.370,21.081,0.153,2,SN2020jpp,27.5,t
58983.280,20.488,0.120,1,SN2020jpp,27.5,t
58989.260,21.077,0.133,1,SN2020jpp,27.5,t
58989.260,20.523,0.093,2,SN2020jpp,27.5,t
58975.320,20.609,0.181,2,SN2020jpq,27.5,t
58976.174,20.076,0.249,1,SN2020jpq,27.5,t
58979.211,20.981,0.233,1,SN2020jpq,27.5,t
58980.360,20.189,0.086,2,SN2020jpq,27.5,t
58987.187,20.492,0.145,2,SN2020jpq,27.5,t
58989.270,20.880,0.178,1,SN2020jpq,27.5,t
58995.260,20.861,0.222,1,SN2020jpq,27.5,t
59008.270,21.055,0.180,2,SN2020jpq,27.5,t
58964.168,20.616,0.177,1,SN2020jpw,27.5,t
58967.163,20.104,0.139,2,SN2020jpw,27.5,t
58967.210,20.040,0.133,1,SN2020jpw,27.5,t
58970.187,20.039,0.218,2,SN2020jpw,27.5,t
58970.211,20.081,0.271,1,SN2020jpw,27.5,t
58980.260,20.229,0.074,2,SN2020jpw,27.5,t
58980.260,20.728,0.116,1,SN2020jpw,27.5,t
58985.260,20.996,0.132,1,SN2020jpw,27.5,t
58985.260,20.384,0.088,2,SN2020jpw,27.5,t
58987.260,20.813,0.158,2,SN2020jpw,27.5,t
58990.260,20.651,0.128,2,SN2020jpw,27.5,t
58994.260,20.390,0.166,2,SN2020jpw,27.5,t
58980.309,20.585,0.181,2,SN2020jtj,27.5,t
58980.403,20.459,0.238,1,SN2020jtj,27.5,t
58981.273,20.702,0.191,2,SN2020jtj,27.5,t
58981.297,21.057,0.249,1,SN2020jtj,27.5,t
58981.390,20.577,0.085,2,SN2020jtj,27.5,t
58983.448,20.764,0.072,1,SN2020jtj,27.5,t
58983.486,20.358,0.059,2,SN2020jtj,27.5,t
58983.520,20.787,0.132,1,SN2020jtj,27.5,t
58984.405,20.550,0.123,2,SN2020jtj,27.5,t
58985.310,20.617,0.129,1,SN2020jtj,27.5,t
58985.380,20.359,0.099,2,SN2020jtj,27.5,t
58985.390,20.609,0.079,1,SN2020jtj,27.5,t
58986.292,20.309,0.095,2,SN2020jtj,27.5,t
58986.383,20.655,0.107,1,SN2020jtj,27.5,t
58987.333,20.545,0.111,2,SN2020jtj,27.5,t
58987.409,20.834,0.117,1,SN2020jtj,27.5,t
58991.268,20.488,0.149,2,SN2020jtj,27.5,t
58991.315,20.646,0.136,1,SN2020jtj,27.5,t
58992.272,20.382,0.110,2,SN2020jtj,27.5,t
58993.299,20.402,0.111,2,SN2020jtj,27.5,t
58993.370,21.093,0.203,1,SN2020jtj,27.5,t
58993.380,20.716,0.108,2,SN2020jtj,27.5,t
58994.268,21.435,0.263,1,SN2020jtj,27.5,t
58994.310,20.795,0.137,2,SN2020jtj,27.5,t
58995.258,20.548,0.127,2,SN2020jtj,27.5,t
58995.470,21.398,0.170,1,SN2020jtj,27.5,t
58996.273,20.583,0.129,2,SN2020jtj,27.5,t
58997.295,21.028,0.180,2,SN2020jtj,27.5,t
58998.272,20.788,0.151,2,SN2020jtj,27.5,t
58999.296,20.908,0.271,2,SN2020jtj,27.5,t
59001.261,20.541,0.224,2,SN2020jtj,27.5,t
59009.340,21.541,0.227,2,SN2020jtj,27.5,t
59017.255,21.470,0.269,2,SN2020jtj,27.5,t
58981.390,21.464,0.199,2,SN2020jtk,27.5,t
58983.486,21.083,0.142,2,SN2020jtk,27.5,t
58983.520,20.887,0.148,1,SN2020jtk,27.5,t
58985.390,20.556,0.094,1,SN2020jtk,27.5,t
58989.510,20.039,0.080,1,SN2020jtk,27.5,t
58989.510,20.216,0.076,2,SN2020jtk,27.5,t
58993.370,19.873,0.076,1,SN2020jtk,27.5,t
58993.380,19.842,0.051,2,SN2020jtk,27.5,t
58995.470,19.743,0.055,1,SN2020jtk,27.5,t
59003.450,19.920,0.107,2,SN2020jtk,27.5,t
59013.460,21.106,0.251,1,SN2020jtk,27.5,t
59023.440,20.976,0.118,2,SN2020jtk,27.5,t
59023.440,21.483,0.175,1,SN2020jtk,27.5,t
59030.390,21.142,0.187,2,SN2020jtk,27.5,t
58974.310,20.606,0.189,2,SN2020jtq,27.5,t
58976.360,20.180,0.227,2,SN2020jtq,27.5,t
58978.167,20.047,0.095,2,SN2020jtq,27.5,t
58981.260,19.937,0.074,2,SN2020jtq,27.5,t
58985.260,19.891,0.046,1,SN2020jtq,27.5,t
58988.260,19.983,0.093,1,SN2020jtq,27.5,t
58988.260,20.003,0.099,2,SN2020jtq,27.5,t
58992.270,20.295,0.087,1,SN2020jtq,27.5,t
58962.267,21.055,0.219,2,SN2020jtr,27.5,t
58964.271,21.235,0.233,2,SN2020jtr,27.5,t
58967.226,21.315,0.266,1,SN2020jtr,27.5,t
58967.250,21.041,0.171,1,SN2020jtr,27.5,t
58968.205,20.771,0.154,2,SN2020jtr,27.5,t
58968.275,21.018,0.197,1,SN2020jtr,27.5,t
58969.260,21.007,0.244,1,SN2020jtr,27.5,t
58971.270,20.647,0.250,1,SN2020jtr,27.5,t
58980.191,21.565,0.218,1,SN2020jtr,27.5,t
58980.250,21.012,0.157,2,SN2020jtr,27.5,t
58981.260,21.075,0.173,2,SN2020jtr,27.5,t
58974.310,21.044,0.255,2,SN2020jts,27.5,t
58980.187,20.540,0.122,1,SN2020jts,27.5,t
58980.236,20.427,0.113,2,SN2020jts,27.5,t
58981.260,20.293,0.101,2,SN2020jts,27.5,t
58985.260,20.497,0.093,1,SN2020jts,27.5,t
58986.173,20.658,0.155,1,SN2020jts,27.5,t
58986.237,20.237,0.124,2,SN2020jts,27.5,t
58988.260,20.528,0.163,1,SN2020jts,27.5,t
58988.260,20.348,0.134,2,SN2020jts,27.5,t
58992.270,20.889,0.173,1,SN2020jts,27.5,t
58996.228,20.524,0.252,2,SN2020jts,27.5,t
58999.171,20.398,0.225,2,SN2020jts,27.5,t
58973.170,19.726,0.203,2,SN2020juk,27.5,t
58975.320,20.066,0.127,2,SN2020juk,27.5,t
58976.174,19.727,0.196,1,SN2020juk,27.5,t
58976.249,19.554,0.170,2,SN2020juk,27.5,t
58981.171,20.006,0.083,1,SN2020juk,27.5,t
58981.212,19.870,0.102,2,SN2020juk,27.5,t
58984.260,20.053,0.053,1,SN2020juk,27.5,t
58987.169,19.776,0.076,2,SN2020juk,27.5,t
58987.214,20.148,0.099,1,SN2020juk,27.5,t
58987.270,20.130,0.100,1,SN2020juk,27.5,t
58987.270,19.836,0.066,2,SN2020juk,27.5,t
58989.280,20.212,0.120,1,SN2020juk,27.5,t
58993.229,20.439,0.209,1,SN2020juk,27.5,t
58995.270,20.509,0.087,1,SN2020juk,27.5,t
58997.162,20.317,0.249,1,SN2020juk,27.5,t
58997.231,19.655,0.127,2,SN2020juk,27.5,t
59004.280,20.159,0.220,2,SN2020juk,27.5,t
59008.270,19.907,0.063,2,SN2020juk,27.5,t
59010.270,20.047,0.087,2,SN2020juk,27.5,t
58966.580,21.546,0.240,2,SN2020jup,27.5,t
58968.411,21.421,0.249,2,SN2020jup,27.5,t
58968.550,21.525,0.246,1,SN2020jup,27.5,t
58970.396,20.826,0.164,2,SN2020jup,27.5,t
58970.445,21.105,0.155,1,SN2020jup,27.5,t
58971.377,20.610,0.165,2,SN2020jup,27.5,t
58971.410,20.924,0.230,1,SN2020jup,27.5,t
58972.394,20.719,0.214,2,SN2020jup,27.5,t
58973.322,20.607,0.248,2,SN2020jup,27.5,t
58973.443,20.591,0.248,1,SN2020jup,27.5,t
58974.311,20.151,0.191,2,SN2020jup,27.5,t
58974.430,20.323,0.179,2,SN2020jup,27.5,t
58974.460,20.425,0.271,1,SN2020jup,27.5,t
58975.270,19.712,0.248,1,SN2020jup,27.5,t
58978.284,20.231,0.228,2,SN2020jup,27.5,t
58979.267,20.143,0.167,1,SN2020jup,27.5,t
58979.300,20.249,0.188,2,SN2020jup,27.5,t
58980.309,20.307,0.134,2,SN2020jup,27.5,t
58980.403,20.034,0.158,1,SN2020jup,27.5,t
58981.273,20.279,0.137,2,SN2020jup,27.5,t
58981.297,20.248,0.115,1,SN2020jup,27.5,t
58981.390,20.181,0.082,2,SN2020jup,27.5,t
58983.448,20.371,0.049,1,SN2020jup,27.5,t
58983.486,20.203,0.053,2,SN2020jup,27.5,t
58983.520,20.358,0.093,1,SN2020jup,27.5,t
58984.405,20.181,0.090,2,SN2020jup,27.5,t
58985.310,20.278,0.100,1,SN2020jup,27.5,t
58985.380,19.956,0.069,2,SN2020jup,27.5,t
58985.390,20.356,0.103,1,SN2020jup,27.5,t
58986.292,20.179,0.093,2,SN2020jup,27.5,t
58986.383,20.218,0.081,1,SN2020jup,27.5,t
58987.333,20.382,0.093,2,SN2020jup,27.5,t
58987.409,20.352,0.077,1,SN2020jup,27.5,t
58989.520,20.402,0.086,1,SN2020jup,27.5,t
58991.268,20.291,0.103,2,SN2020jup,27.5,t
58991.315,20.363,0.110,1,SN2020jup,27.5,t
58992.272,20.227,0.100,2,SN2020jup,27.5,t
58993.269,20.624,0.126,1,SN2020jup,27.5,t
58993.299,20.204,0.094,2,SN2020jup,27.5,t
58993.370,20.523,0.234,1,SN2020jup,27.5,t
58993.380,20.387,0.127,2,SN2020jup,27.5,t
58994.268,20.601,0.119,1,SN2020jup,27.5,t
58994.310,20.291,0.096,2,SN2020jup,27.5,t
58995.258,20.293,0.093,2,SN2020jup,27.5,t
58995.470,20.715,0.125,1,SN2020jup,27.5,t
58996.273,20.634,0.127,2,SN2020jup,27.5,t
58996.317,20.906,0.145,1,SN2020jup,27.5,t
58997.295,20.407,0.107,2,SN2020jup,27.5,t
58998.278,20.875,0.174,2,SN2020jup,27.5,t
58998.352,20.910,0.130,1,SN2020jup,27.5,t
58999.296,20.736,0.232,2,SN2020jup,27.5,t
58999.490,21.251,0.208,1,SN2020jup,27.5,t
59003.450,20.823,0.220,2,SN2020jup,27.5,t
59011.256,20.877,0.174,2,SN2020jup,27.5,t
59014.237,20.884,0.168,2,SN2020jup,27.5,t
59016.440,21.223,0.184,2,SN2020jup,27.5,t
59016.440,21.440,0.227,1,SN2020jup,27.5,t
59017.255,21.434,0.260,2,SN2020jup,27.5,t
59023.440,21.696,0.215,2,SN2020jup,27.5,t
58978.296,20.200,0.229,2,SN2020juq,27.5,t
58978.381,19.678,0.202,1,SN2020juq,27.5,t
58979.268,20.315,0.194,1,SN2020juq,27.5,t
58980.310,20.521,0.199,2,SN2020juq,27.5,t
58980.400,19.913,0.148,1,SN2020juq,27.5,t
58981.289,20.019,0.113,2,SN2020juq,27.5,t
58981.296,19.923,0.086,1,SN2020juq,27.5,t
58982.510,19.614,0.070,1,SN2020juq,27.5,t
58984.404,19.809,0.080,2,SN2020juq,27.5,t
58984.490,19.690,0.044,1,SN2020juq,27.5,t
58985.288,19.686,0.069,2,SN2020juq,27.5,t
58985.311,19.694,0.060,1,SN2020juq,27.5,t
58986.383,19.506,0.044,1,SN2020juq,27.5,t
58987.247,19.566,0.044,1,SN2020juq,27.5,t
58987.315,19.628,0.051,2,SN2020juq,27.5,t
58988.490,19.589,0.056,1,SN2020juq,27.5,t
58991.290,19.810,0.078,2,SN2020juq,27.5,t
58991.314,19.776,0.066,1,SN2020juq,27.5,t
58992.285,19.765,0.061,2,SN2020juq,27.5,t
58993.270,19.863,0.065,1,SN2020juq,27.5,t
58993.298,19.699,0.068,2,SN2020juq,27.5,t
58994.269,19.898,0.061,1,SN2020juq,27.5,t
58994.311,19.847,0.070,2,SN2020juq,27.5,t
58994.490,19.684,0.083,1,SN2020juq,27.5,t
58995.257,19.934,0.083,2,SN2020juq,27.5,t
58995.297,19.838,0.071,1,SN2020juq,27.5,t
58996.272,19.865,0.073,2,SN2020juq,27.5,t
58996.317,19.960,0.069,1,SN2020juq,27.5,t
58997.294,19.895,0.075,2,SN2020juq,27.5,t
58998.286,20.142,0.100,2,SN2020juq,27.5,t
58998.360,20.064,0.072,1,SN2020juq,27.5,t
58998.364,20.236,0.080,1,SN2020juq,27.5,t
58999.259,20.297,0.152,1,SN2020juq,27.5,t
58999.294,20.378,0.187,2,SN2020juq,27.5,t
59000.346,20.320,0.166,1,SN2020juq,27.5,t
59000.500,20.187,0.089,1,SN2020juq,27.5,t
59001.260,20.151,0.166,2,SN2020juq,27.5,t
59001.392,20.509,0.230,1,SN2020juq,27.5,t
59008.300,20.382,0.101,2,SN2020juq,27.5,t
59008.319,20.378,0.214,2,SN2020juq,27.5,t
59011.255,20.734,0.159,2,SN2020juq,27.5,t
59014.236,20.969,0.186,2,SN2020juq,27.5,t
59015.300,21.482,0.189,1,SN2020juq,27.5,t
59020.252,21.282,0.227,2,SN2020juq,27.5,t
59023.196,21.152,0.238,2,SN2020juq,27.5,t
59051.340,21.616,0.238,2,SN2020juq,27.5,t
59069.340,21.729,0.255,2,SN2020juq,27.5,t
59077.260,21.817,0.266,2,SN2020juq,27.5,t
58967.470,21.120,0.199,1,SN2020jur,27.5,t
58969.470,20.867,0.205,1,SN2020jur,27.5,t
58971.390,20.442,0.150,1,SN2020jur,27.5,t
58972.450,20.609,0.161,1,SN2020jur,27.5,t
58973.314,20.056,0.188,2,SN2020jur,27.5,t
58978.293,19.384,0.150,2,SN2020jur,27.5,t
58979.340,19.548,0.091,2,SN2020jur,27.5,t
58981.291,19.706,0.113,2,SN2020jur,27.5,t
58985.400,19.823,0.060,1,SN2020jur,27.5,t
58986.272,19.780,0.073,2,SN2020jur,27.5,t
58988.480,19.946,0.055,1,SN2020jur,27.5,t
58990.390,20.150,0.062,1,SN2020jur,27.5,t
58990.400,19.638,0.058,2,SN2020jur,27.5,t
58992.251,20.132,0.093,2,SN2020jur,27.5,t
58992.316,20.635,0.145,1,SN2020jur,27.5,t
58995.253,20.373,0.122,2,SN2020jur,27.5,t
58995.293,21.031,0.225,1,SN2020jur,27.5,t
58997.340,19.923,0.086,2,SN2020jur,27.5,t
58998.272,20.401,0.132,2,SN2020jur,27.5,t
58998.336,20.740,0.165,1,SN2020jur,27.5,t
58999.380,21.180,0.188,1,SN2020jur,27.5,t
59007.280,20.299,0.140,2,SN2020jur,27.5,t
59017.231,21.002,0.217,2,SN2020jur,27.5,t
59020.232,21.268,0.267,2,SN2020jur,27.5,t
59034.290,20.886,0.263,2,SN2020jur,27.5,t
59040.290,21.233,0.193,2,SN2020jur,27.5,t
58978.186,20.637,0.191,1,SN2020juu,27.5,t
58978.248,20.393,0.219,2,SN2020juu,27.5,t
58980.190,20.395,0.090,1,SN2020juu,27.5,t
58981.200,20.247,0.109,1,SN2020juu,27.5,t
58981.249,20.307,0.127,2,SN2020juu,27.5,t
58983.280,20.295,0.121,1,SN2020juu,27.5,t
58985.188,20.099,0.095,1,SN2020juu,27.5,t
58986.191,20.279,0.094,1,SN2020juu,27.5,t
58989.260,20.038,0.053,2,SN2020juu,27.5,t
58989.260,19.893,0.064,1,SN2020juu,27.5,t
58991.169,19.923,0.086,1,SN2020juu,27.5,t
58991.228,19.926,0.082,2,SN2020juu,27.5,t
58992.193,20.015,0.072,1,SN2020juu,27.5,t
58992.221,19.873,0.080,2,SN2020juu,27.5,t
58994.221,19.855,0.074,1,SN2020juu,27.5,t
58995.201,19.907,0.068,1,SN2020juu,27.5,t
58995.246,19.796,0.081,2,SN2020juu,27.5,t
58996.248,19.774,0.087,2,SN2020juu,27.5,t
58997.204,19.727,0.070,1,SN2020juu,27.5,t
58998.193,19.678,0.075,1,SN2020juu,27.5,t
58998.232,19.703,0.081,2,SN2020juu,27.5,t
58999.286,19.606,0.158,2,SN2020juu,27.5,t
59005.186,19.853,0.235,1,SN2020juu,27.5,t
59008.290,20.055,0.099,2,SN2020juu,27.5,t
59009.241,20.208,0.184,1,SN2020juu,27.5,t
